"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.33","42.97","WELLAND-PELHAM","6139449","2017-08-01 00:00","2017","08","01","00:00","18.3","","16.8","","91","","32","","4","","","","99.74","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2017-08-01 01:00","2017","08","01","01:00","18.1","","16.3","","90","","26","","4","","","","99.71","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2017-08-01 02:00","2017","08","01","02:00","17.4","","15.8","","90","","27","","4","","","","99.72","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2017-08-01 03:00","2017","08","01","03:00","17.4","","16.1","","92","","0","","1","","","","99.69","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2017-08-01 04:00","2017","08","01","04:00","16.2","","14.8","","92","","","","0","","","","99.72","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2017-08-01 05:00","2017","08","01","05:00","16.5","","15.2","","93","","28","","2","","","","99.74","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2017-08-01 06:00","2017","08","01","06:00","17.1","","15.9","","93","","","","0","","","","99.76","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2017-08-01 07:00","2017","08","01","07:00","19.7","","17.8","","89","","27","","4","","","","99.79","","","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2017-08-01 08:00","2017","08","01","08:00","22.4","","18.0","","76","","28","","4","","","","99.80","","28","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2017-08-01 09:00","2017","08","01","09:00","24.3","","17.5","","66","","23","","5","","","","99.79","","30","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2017-08-01 10:00","2017","08","01","10:00","25.3","","17.1","","60","","22","","6","","","","99.79","","31","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2017-08-01 11:00","2017","08","01","11:00","26.6","","19.0","","63","","22","","7","","","","99.77","","33","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2017-08-01 12:00","2017","08","01","12:00","26.4","","18.0","","60","","18","","8","","","","99.76","","32","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2017-08-01 13:00","2017","08","01","13:00","27.1","","18.6","","60","","20","","10","","","","99.70","","34","","","","NA"
"-79.33","42.97","WELLAND-PELHAM","6139449","2017-08-01 14:00","2017","08","01","14:00","27.2","","19.8","","64","","20","","17","","","","99.67","","35","","","","NA"
