"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-78.88","43.92","OSHAWA","6155875","2016-07-01 00:00","2016","07","01","00:00","13.5","","10.3","","81","","","","0","","16.1","","99.72","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2016-07-01 01:00","2016","07","01","01:00","13.1","","10.1","","82","","","M","4","","16.1","","99.69","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2016-07-01 02:00","2016","07","01","02:00","12.7","","10.1","","84","","","M","4","","16.1","","99.63","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2016-07-01 03:00","2016","07","01","03:00","12.2","","9.6","","84","","","M","4","","16.1","","99.62","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2016-07-01 04:00","2016","07","01","04:00","12.8","","10.2","","84","","10","","4","","16.1","","99.58","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2016-07-01 05:00","2016","07","01","05:00","14.8","","11.0","","78","","6","","4","","16.1","","99.55","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2016-07-01 06:00","2016","07","01","06:00","16.3","","12.7","","79","","7","","5","","16.1","","99.50","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2016-07-01 07:00","2016","07","01","07:00","17.8","","12.8","","72","","9","","8","","16.1","","99.45","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2016-07-01 08:00","2016","07","01","08:00","19.0","","12.8","","67","","10","","8","","14.5","","99.44","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2016-07-01 09:00","2016","07","01","09:00","19.0","","13.2","","69","","","M","9","","16.1","","99.48","","","","","","Rain"
"-78.88","43.92","OSHAWA","6155875","2016-07-01 10:00","2016","07","01","10:00","17.5","","15.0","","85","","33","","9","","16.1","","99.41","","","","","","Rain"
"-78.88","43.92","OSHAWA","6155875","2016-07-01 11:00","2016","07","01","11:00","18.6","","14.5","","77","","","M","5","","16.1","","99.41","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2016-07-01 12:00","2016","07","01","12:00","20.0","","14.4","","70","","17","","11","","16.1","","99.35","","","","","","NA"
"-78.88","43.92","OSHAWA","6155875","2016-07-01 13:00","2016","07","01","13:00","19.3","","14.9","","75","","15","","15","","16.1","","99.28","","","","","","NA"
